Ticket ID,Customer Age,Customer Gender,Product Purchased,Ticket Type,Ticket Status,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,Time Since Purchase,Response Time (minutes),Resolution Time (hours),Is High Priority,Is Social Media,Is Weekend Purchase
2352,-1.5708711791299612,0,6,0,0,3,2,0,-1.819126901837938,821372.9666666667,5.5,1,0,0
2353,0.7174270107031325,0,24,2,2,3,2,1,-2.0733865244324834,758007.9833333333,1.8302777777777777,1,0,0
2354,-1.5054912308490156,1,18,0,1,3,3,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,1,0
2355,-1.6362511274109066,1,32,2,1,3,2,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2356,0.3251473210174593,0,2,2,2,2,1,0,-0.3455768163468219,1188908.0666666667,-3.8377777777777777,1,0,0
2357,-1.7016310756918522,1,35,0,2,2,0,1,-1.7035543461131446,850318.0666666667,-0.6711111111111111,1,0,0
2358,-0.0017524203872683,0,35,1,0,1,1,0,-0.6460654612312848,1113527.0833333333,-4.966666666666667,1,0,0
2359,0.782806958984078,1,12,4,0,2,3,1,-0.1664393549733921,1232785.1,14.116666666666667,1,1,0
2360,-1.5708711791299612,1,0,4,1,0,2,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,0,0,0
2361,0.4559072175793503,0,4,4,0,3,2,0,-1.3337221677938056,941775.1666666666,14.95,1,0,0
2362,-1.2439714377252336,0,14,0,0,3,3,1,-1.801791018479219,825314.2,-2.9833333333333334,1,1,0
2363,0.9135668555459692,1,37,0,0,0,0,1,1.6480497699058645,1685113.2166666666,8.95,0,0,0
2364,0.5866671141412414,0,24,1,1,3,2,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,1
2365,0.1290074761746227,2,16,3,0,1,3,0,0.6136753961689634,1427455.2833333334,7.416666666666667,1,1,1
2366,-0.0671323686682139,0,13,4,2,2,2,0,-2.0907224077912026,754435.2833333333,-10.624722222222223,1,0,1
2367,-1.1132115411633423,1,41,0,1,0,1,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,0,0,1
2368,0.3251473210174593,2,4,3,0,0,0,1,0.9661716911295832,1515203.3333333333,2.9166666666666665,0,0,0
2369,-0.3940321100729416,1,16,1,2,2,3,1,-0.3860272108504996,1178518.35,1.3241666666666667,1,1,0
2370,-0.9824516446014514,1,15,2,2,2,2,0,-1.3048290288626072,950237.3666666667,-9.992777777777778,1,0,0
2371,0.6520470624221869,0,7,3,1,0,2,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,0,0,0
2372,-0.1325123169491594,1,21,1,0,2,2,0,-1.466630606877318,908990.4333333333,11.3,1,0,0
2373,1.04432675210786,1,4,4,0,3,3,0,1.942759787004088,1759426.4666666666,-0.03333333333333333,1,1,0
2374,1.501986390074479,0,7,1,2,1,3,1,-1.414622956801161,922513.5,-3.9283333333333332,1,1,0
2375,-0.1325123169491594,2,38,0,2,1,3,1,-0.2762332829119459,1205316.5166666666,10.688055555555556,1,1,1
2376,-0.4594120583538871,1,6,3,1,3,1,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,1
2377,0.6520470624221869,2,30,4,1,1,0,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2378,0.0636275278936771,1,24,2,0,2,1,0,-0.414920349781698,1170888.5666666667,19.133333333333333,1,0,0
2379,0.3905272692984048,2,37,4,0,3,2,0,1.1510877802892527,1561441.5833333333,2.5166666666666666,1,0,0
2380,0.5212871658602959,0,12,1,1,1,1,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2381,-1.2439714377252336,0,28,3,2,2,2,1,1.2435458248690876,1584418.6166666667,4.3197222222222225,1,0,0
2382,-0.5901719549157782,1,36,3,2,1,1,1,-0.3282409329881029,1193247.65,-4.164166666666667,1,0,0
2383,0.9789468038269146,1,18,0,1,3,3,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,1,0
2384,0.5866671141412414,1,14,0,2,3,0,1,1.867637625782972,1739960.7,3.9516666666666667,1,0,1
2385,0.7174270107031325,0,16,4,1,3,2,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,1
2386,-0.1325123169491594,2,13,2,2,1,1,1,-0.8136456670322353,1072364.7666666666,-5.4494444444444445,1,0,0
2387,-1.1132115411633423,0,41,4,1,0,3,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,0,1,1
2388,1.501986390074479,0,30,0,0,3,3,0,1.6538283976921042,1687347.8,-7.166666666666667,1,1,0
2389,0.782806958984078,0,13,4,1,2,1,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2390,0.9789468038269146,1,18,1,1,2,1,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,1
2391,-0.917071696320506,2,37,4,0,0,2,0,1.5613703531122691,1663713.9,2.4166666666666665,0,0,0
2392,-1.3747313342871246,2,32,3,1,1,2,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2393,-0.197892265230105,2,39,3,0,3,2,0,0.5616677460928063,1414135.9333333333,2.0,1,0,0
2394,0.6520470624221869,0,13,4,2,1,3,0,0.602118140596484,1424906.95,-1.1525,1,1,0
2395,-1.3747313342871246,0,41,3,0,1,1,1,0.3536371457881782,1363642.9666666666,14.25,1,0,0
2396,1.63274628663637,2,10,3,2,1,0,1,-0.8136456670322353,1072438.9833333334,-6.686388888888889,1,0,0
2397,-0.2632722135110505,1,5,0,1,0,0,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,0,0,1
2398,-1.047831592882397,1,2,3,0,1,1,1,-1.0852411729854998,1003786.0333333333,-2.8666666666666667,1,0,1
2399,-0.0017524203872683,1,23,4,1,0,3,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,0,1,0
2400,0.3905272692984048,2,12,4,2,1,2,0,1.1857595470066908,1570970.0833333333,12.461944444444445,1,0,0
2401,-0.4594120583538871,2,15,3,1,0,0,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,0,0,1
2402,-0.9824516446014514,0,41,0,0,3,2,1,1.884973509141691,1744753.1166666667,0.35,1,0,0
2403,1.501986390074479,0,14,2,0,2,3,0,-0.02775228810364,1268525.15,-1.2,1,1,1
2404,-0.197892265230105,0,4,3,0,2,1,0,-0.7616380169560782,1085065.1833333333,-13.616666666666667,1,0,1
2405,-0.6555519031967237,1,39,1,2,2,2,0,-1.010119011764384,1023549.2,-7.8566666666666665,1,0,0
2406,1.63274628663637,0,36,1,1,3,2,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2407,-1.178591489444288,2,20,3,2,3,0,0,-0.0335309158898797,1266031.2333333334,6.776111111111111,1,0,1
2408,-1.3747313342871246,2,16,2,1,3,3,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,1,0
2409,-0.5247920066348326,0,38,4,1,0,0,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,0,0,0
2410,-0.197892265230105,2,5,1,0,2,3,0,1.7347291866994596,1706481.3166666667,18.15,1,1,0
2411,-0.5247920066348326,2,11,4,0,0,2,0,-0.6865158557349625,1104420.3333333333,17.116666666666667,0,0,1
2412,0.9789468038269146,1,26,4,0,3,2,1,0.1629424288422691,1315560.3333333333,1.5,1,0,0
2413,-0.197892265230105,0,31,4,0,1,0,1,-2.084943780004963,754658.35,12.05,1,0,0
2414,-1.178591489444288,0,27,2,0,0,0,0,0.2207287067046658,1330191.3833333333,-10.0,0,0,0
2415,0.8481869072650235,2,21,3,2,3,2,1,-1.4492947235185991,914283.4166666666,-10.760277777777778,1,0,1
2416,1.63274628663637,2,40,4,0,2,0,0,0.919942668839666,1503702.4333333333,13.9,1,0,0
2417,1.4366064417935334,1,2,3,0,3,0,1,2.0641109705151206,1789648.4333333333,-10.35,1,0,0
2418,0.8481869072650235,2,6,3,1,1,3,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,1,0
2419,0.3251473210174593,1,34,1,1,0,0,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,0,0,1
2420,0.5212871658602959,2,13,3,2,2,0,0,-0.4958211387890534,1150881.5333333334,5.937777777777778,1,0,0
2421,-1.047831592882397,1,30,3,0,2,1,1,-1.9115849464177728,798284.55,-0.6,1,0,0
2422,0.5212871658602959,1,39,1,0,0,1,1,-0.7211876224524005,1094519.5833333333,4.416666666666667,0,0,1
2423,-0.5247920066348326,2,39,0,1,3,3,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,1,0
2424,0.9789468038269146,0,22,0,2,2,2,0,1.168423663647972,1565857.6,1.67,1,0,0
2425,-0.6555519031967237,1,26,1,2,1,0,1,1.4515764251737158,1637126.6333333333,-10.147222222222222,1,0,0
2426,1.3712264935125875,1,8,2,0,0,1,0,-1.8133482740516984,822312.6666666666,2.3,0,0,1
2427,-0.9824516446014514,1,1,4,1,2,3,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,1,0
2428,0.5866671141412414,0,5,4,2,0,0,1,-0.2935691662706649,1201881.7,-4.065,0,0,0
2429,0.9789468038269146,1,14,2,1,2,3,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,1,0
2430,-1.047831592882397,1,40,4,1,3,1,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2431,1.1097067003888057,2,12,3,0,1,2,0,1.6422711421196248,1684138.7666666666,-9.45,1,0,0
2432,-0.0017524203872683,2,4,3,1,2,2,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2433,0.1943874244555682,2,26,2,1,3,3,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,1,0
2434,0.3251473210174593,1,25,4,2,1,0,0,1.1106373857855751,1551948.85,-6.5175,1,0,0
2435,-0.9824516446014514,2,21,0,2,3,3,0,1.2955534749452446,1597274.8833333333,6.048611111111111,1,1,0
2436,-0.9824516446014514,0,1,2,1,3,1,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2437,0.7174270107031325,0,27,0,2,2,0,0,-1.507081001380996,898968.9333333333,4.481111111111111,1,0,0
2438,1.1097067003888057,2,39,0,1,0,3,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,0,1,0
2439,1.3712264935125875,2,16,3,0,1,0,1,-2.067607896646244,759010.9666666667,15.233333333333333,1,0,0
2440,0.5866671141412414,2,37,3,2,0,3,0,2.0063246926527243,1775314.9666666666,-9.286111111111111,0,1,0
2441,0.782806958984078,0,10,2,0,2,1,0,-0.2126683772633095,1221423.0,-3.3833333333333333,1,0,0
2442,0.1290074761746227,0,14,1,0,1,0,0,0.2033928233459467,1325746.0,-4.983333333333333,1,0,0
2443,0.4559072175793503,2,39,4,2,3,2,1,0.7119120685350379,1452916.0166666666,12.029722222222222,1,0,0
2444,-1.5054912308490156,1,9,2,2,0,3,0,-0.9927831284056652,1027891.05,-8.220833333333333,0,1,0
2445,1.501986390074479,1,26,2,2,3,1,0,1.5902634920434675,1671597.0833333333,-8.654722222222222,1,0,1
2446,1.3712264935125875,1,33,1,2,2,0,0,1.1164160135718149,1552975.1166666667,0.37805555555555553,1,0,0
2447,-0.4594120583538871,1,17,4,1,3,3,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,1,0
2448,0.9789468038269146,2,8,1,2,2,3,1,-1.3510580511525248,938064.1666666666,0.8938888888888888,1,1,0
2449,1.1097067003888057,2,11,3,1,2,2,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2450,0.9135668555459692,0,8,1,0,2,3,1,-1.2065923564965328,973911.2,2.5,1,1,1
2451,-1.1132115411633423,2,14,2,1,0,2,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,0,0,1
2452,0.1943874244555682,2,36,3,0,2,2,1,-0.4438134887128963,1164626.25,-9.533333333333333,1,0,0
2453,-0.9824516446014514,1,2,2,2,3,0,1,0.2380645900633848,1333742.2666666666,6.2588888888888885,1,0,0
2454,0.5212871658602959,2,3,1,0,1,0,1,-1.732447485044343,842734.2833333333,-3.5166666666666666,1,0,1
2455,1.4366064417935334,0,5,3,1,2,1,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2456,0.4559072175793503,0,41,3,0,2,3,0,1.2262099415103684,1580831.3166666667,-2.7,1,1,1
2457,-0.917071696320506,0,11,0,1,0,0,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,0,0,0
2458,1.04432675210786,2,41,4,1,2,1,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2459,1.3712264935125875,1,20,2,2,2,3,0,1.7462864422719389,1709527.4166666667,7.173055555555556,1,1,1
2460,0.3905272692984048,1,5,4,2,0,2,1,0.3074081234982608,1351205.4333333333,3.206111111111111,0,0,0
2461,-0.4594120583538871,2,21,4,0,2,1,0,0.8217059964735915,1479875.4666666666,-16.883333333333333,1,0,1
2462,-0.0017524203872683,1,35,2,2,3,2,0,-1.507081001380996,898586.5,10.855,1,0,0
2463,0.7174270107031325,1,11,2,2,3,0,0,1.3764542639526,1618077.5166666666,-4.661944444444444,1,0,0
2464,-0.9824516446014514,0,38,4,2,2,1,0,-0.6113936945138468,1123107.5333333334,-11.162222222222223,1,0,0
2465,0.3905272692984048,1,25,2,0,0,2,1,0.5385532349478477,1408624.55,8.75,0,0,1
2466,-1.5054912308490156,2,23,2,0,0,3,0,-1.0910198007717395,1002798.5833333334,-5.166666666666667,0,1,0
2467,1.5673663383554244,2,40,0,0,3,3,0,0.058927128689955,1289079.6166666667,13.783333333333333,1,1,0
2468,1.4366064417935334,2,18,2,0,0,2,1,0.1802783122009881,1319225.6333333333,-2.05,0,0,0
2469,1.6981262349173154,1,27,3,1,2,0,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2470,1.175086648669751,2,15,0,0,0,0,1,2.0698895983013603,1790620.6833333333,5.5,0,0,1
2471,0.9135668555459692,1,20,1,0,2,0,1,-1.6862184627544257,854178.7,11.416666666666666,1,0,1
2472,0.9789468038269146,2,24,4,0,3,1,0,0.4114234236505749,1378038.7333333334,2.1166666666666667,1,0,1
2473,0.5866671141412414,0,22,4,0,1,3,0,-1.7035543461131446,850508.7666666667,0.43333333333333335,1,1,0
2474,0.5866671141412414,2,35,4,0,3,2,1,-1.9404780853489711,791035.7833333333,10.266666666666667,1,0,0
2475,-0.9824516446014514,0,1,3,2,1,3,1,0.9083854132671866,1500845.8,5.2,1,1,0
2476,-0.917071696320506,1,19,1,1,2,3,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,1,0
2477,0.6520470624221869,2,40,3,0,1,1,1,1.463133680746195,1638960.8666666667,17.933333333333334,1,0,1
2478,1.1097067003888057,1,38,4,2,2,0,1,-0.6980731113074419,1100600.9,3.9483333333333333,1,0,0
2479,-1.5054912308490156,0,21,4,0,3,3,0,-0.8078670392459956,1072904.9333333333,4.65,1,1,0
2480,-0.4594120583538871,0,0,2,2,2,2,0,1.5035840752498728,1648862.9666666666,10.247222222222222,1,0,1
2481,-1.7016310756918522,2,1,1,1,0,2,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,0,0,1
2482,0.782806958984078,2,36,2,2,0,2,1,-0.3975844664229789,1175394.0,5.3966666666666665,0,0,1
2483,-1.178591489444288,2,16,3,2,0,0,1,0.8621563909772693,1489484.0333333334,2.562777777777778,0,0,1
2484,0.4559072175793503,2,7,4,2,3,3,1,-2.0965010355774423,752368.05,-0.17083333333333334,1,1,1
2485,-1.047831592882397,1,16,3,2,3,1,0,-1.2354854954277312,967017.0666666667,-1.6544444444444444,1,0,0
2486,0.6520470624221869,0,11,4,0,1,3,0,-1.7093329738993843,848402.1,3.7,1,1,0
2487,-0.5901719549157782,1,16,2,1,3,2,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,1
2488,-1.5708711791299612,0,21,2,0,2,3,0,0.8563777631910295,1488567.1333333333,-14.95,1,1,1
2489,-0.917071696320506,0,0,1,0,0,1,1,0.0704843842624343,1292521.1666666667,-12.716666666666667,0,0,0
2490,0.9135668555459692,1,22,1,2,0,3,0,2.0641109705151206,1789305.1833333333,-2.4563888888888887,0,1,0
2491,-1.6362511274109066,1,6,2,2,1,3,1,0.3478585180019385,1361036.2,7.36,1,1,0
2492,-0.3286521617919961,0,2,4,0,3,1,0,0.9603930633433436,1514516.2333333334,-12.1,1,0,0
2493,-0.5901719549157782,0,25,0,0,0,1,1,1.0644083634956578,1539440.2666666666,15.666666666666666,0,0,1
2494,0.5866671141412414,2,27,4,1,3,1,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2495,0.3251473210174593,1,17,1,2,0,2,1,-0.854096061535913,1062499.3166666667,-9.025277777777777,0,0,0
2496,0.7174270107031325,1,16,3,2,2,3,0,0.128270662124831,1307444.35,12.5575,1,1,1
2497,0.1943874244555682,1,30,4,2,3,3,1,-0.6402868334450451,1115290.3833333333,-0.8763888888888889,1,1,1
2498,0.9789468038269146,2,10,1,2,2,0,0,0.919942668839666,1503628.4,6.823333333333333,1,0,0
2499,1.2404665969506967,2,37,0,2,3,3,0,0.3709730291468972,1367391.4333333333,-2.5605555555555557,1,1,1
2500,-0.9824516446014514,1,27,1,1,1,0,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,1
2501,-0.0671323686682139,2,17,0,1,2,0,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2502,0.6520470624221869,0,24,2,2,2,1,0,1.272438963800286,1591818.4833333334,0.9886111111111111,1,0,0
2503,1.4366064417935334,1,24,3,1,2,1,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2504,0.4559072175793503,2,14,4,2,2,1,1,-0.8078670392459956,1073061.55,6.9375,1,0,0
2505,0.9789468038269146,2,20,1,1,2,2,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,1
2506,1.3712264935125875,2,38,0,2,1,3,1,-0.062424054821078,1259836.6,-9.98,1,1,0
2507,-1.309351386006179,1,3,3,0,1,0,0,-1.7555619961893016,836753.6333333333,18.5,1,0,0
2508,-0.0017524203872683,1,2,2,1,1,3,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,1,0
2509,0.3905272692984048,1,8,4,1,0,1,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,0,0,1
2510,0.5212871658602959,1,23,4,1,0,1,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,0,0,0
2511,-0.3940321100729416,1,13,1,1,3,2,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2512,1.5673663383554244,2,30,3,2,2,1,1,-2.015600246570086,772133.7166666667,6.401388888888889,1,0,1
2513,-1.4401112825680702,2,22,1,1,0,3,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,0,1,1
2514,0.1943874244555682,0,27,2,2,3,2,1,1.3475611250214017,1611254.7666666666,-10.949444444444444,1,0,1
2515,-0.2632722135110505,0,36,4,2,1,0,0,1.832965859065534,1731830.7833333334,-4.549722222222222,1,0,1
2516,-0.7863117997586148,2,24,1,2,2,3,1,1.5266985863948317,1655157.8166666667,1.3330555555555557,1,1,0
2517,-0.1325123169491594,0,2,4,0,2,2,0,-2.004042990997608,775732.8333333334,-1.0166666666666666,1,0,0
2518,-0.5247920066348326,1,28,1,0,3,3,1,-1.4435160957323594,915204.85,-8.25,1,1,1
2519,1.3712264935125875,2,23,0,1,3,1,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,1
2520,0.3905272692984048,1,35,4,2,0,2,1,1.515141330822352,1652170.8666666667,3.1155555555555554,0,0,0
2521,-0.197892265230105,1,27,1,2,2,2,0,1.4689123085324347,1640704.9,2.215,1,0,1
2522,-1.6362511274109066,2,33,2,2,3,0,0,0.2322859622771451,1332511.9166666667,2.7647222222222223,1,0,0
2523,-0.7863117997586148,1,29,4,0,2,1,1,-2.009821618783848,773911.9333333333,10.216666666666667,1,0,1
2524,0.2597673727365137,1,39,2,2,3,0,0,-2.044493385501285,765576.95,-4.319166666666667,1,0,0
2525,-0.2632722135110505,0,5,2,2,1,0,1,-1.7035543461131446,849760.95,8.614166666666666,1,0,0
2526,-0.7863117997586148,2,19,1,1,1,0,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,1
2527,1.3712264935125875,1,38,0,2,3,1,1,-0.7327448780248799,1092425.0,-3.7866666666666666,1,0,0
2528,-1.1132115411633423,2,6,3,2,2,0,0,-1.9809284798526487,781259.0333333333,-1.6872222222222222,1,0,0
2529,-0.5247920066348326,0,16,3,2,3,0,0,-2.015600246570086,772509.0666666667,0.14555555555555555,1,0,1
2530,-1.5054912308490156,0,17,0,0,0,3,1,2.0525537149426416,1786734.1,1.5166666666666666,0,1,0
2531,0.3251473210174593,0,30,3,1,3,1,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2532,1.501986390074479,2,32,4,0,0,0,0,-0.6345082056588055,1116179.15,0.4666666666666667,0,0,1
2533,-1.5708711791299612,1,30,0,1,2,3,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,1,0
2534,0.3905272692984048,2,17,0,0,2,3,1,-1.1776992175653345,981544.2,2.216666666666667,1,1,0
2535,1.2404665969506967,0,5,3,1,0,1,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,0,0,0
2536,-0.3940321100729416,0,31,1,0,0,2,0,1.0355152245644594,1532626.25,-2.816666666666667,0,0,0
2537,1.63274628663637,0,41,2,1,3,2,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,1
2538,-0.0671323686682139,2,33,3,2,1,3,0,0.3305226346432195,1357698.2833333334,-9.008055555555556,1,1,1
2539,-0.917071696320506,0,41,3,1,3,3,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,1,0
2540,0.9789468038269146,1,31,0,0,0,2,1,2.023660576011443,1778410.3333333333,-1.3166666666666667,0,0,0
2541,0.8481869072650235,0,26,4,0,2,2,0,-0.1491034716146731,1237263.3666666667,-1.9833333333333334,1,0,1
2542,0.2597673727365137,2,18,4,2,1,3,1,0.0300339897587566,1282826.3833333333,-9.143055555555556,1,1,0
2543,0.4559072175793503,1,21,1,2,3,1,0,-0.0508667992485987,1262524.4,-6.776666666666666,1,0,0
2544,1.4366064417935334,1,37,0,2,3,2,0,-0.1086530771109954,1247485.4166666667,3.8730555555555557,1,0,1
2545,1.2404665969506967,0,9,2,0,0,2,1,-1.0505694062680615,1013353.4333333333,-10.616666666666667,0,0,0
2546,1.501986390074479,2,31,4,2,3,1,1,-0.854096061535913,1062655.4666666666,12.372222222222222,1,0,0
2547,1.6981262349173154,0,26,1,1,2,2,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,1
2548,0.2597673727365137,0,0,2,0,1,2,1,1.3533397528076412,1612264.5166666666,-1.6833333333333333,1,0,0
2549,-0.3940321100729416,2,35,3,0,2,1,0,-1.9809284798526487,780540.55,9.15,1,0,0
2550,0.1290074761746227,1,5,3,1,0,1,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,0,0,0
2551,0.5866671141412414,1,37,2,2,2,0,0,-1.0736839174130204,1006722.6166666667,8.586388888888889,1,0,0
2552,1.3712264935125875,2,18,4,2,0,1,0,0.5096600960166493,1401678.65,1.9858333333333333,0,0,0
2553,0.9135668555459692,1,7,3,1,2,1,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,1
2554,0.4559072175793503,1,16,3,2,0,1,1,-0.6576227168037642,1111469.6833333333,-9.198055555555555,0,0,0
2555,0.4559072175793503,2,41,0,0,0,2,1,0.9950648300607816,1523349.7166666666,-10.816666666666666,0,0,0
2556,0.1943874244555682,0,26,2,0,1,0,1,-0.3455768163468219,1188159.7333333334,-1.2833333333333334,1,0,0
2557,-0.5901719549157782,0,34,4,0,1,2,0,-1.9346994575627317,793000.7666666667,-10.1,1,0,1
2558,0.3905272692984048,1,38,0,2,0,2,1,-1.8480200407691365,814035.8,4.033333333333333,0,0,1
2559,-1.5054912308490156,1,28,3,1,0,2,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,0,0,0
2560,0.5866671141412414,1,40,1,2,0,2,0,-1.310607656648847,947881.85,5.265833333333333,0,0,0
2561,-1.3747313342871246,1,37,2,2,3,1,1,-0.7558593891698385,1086470.8666666667,-0.5511111111111111,1,0,1
2562,-0.4594120583538871,1,0,2,2,2,3,0,-1.998264363211368,777578.8666666667,11.648888888888889,1,1,0
2563,0.3905272692984048,2,10,3,2,2,1,1,-0.7096303668799212,1097962.9,-0.085,1,0,0
2564,0.1943874244555682,2,17,1,1,3,3,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,1,1
2565,-0.5901719549157782,2,34,2,1,1,3,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,1,0
2566,-0.917071696320506,1,31,1,2,2,0,1,0.1918355677734674,1322406.9666666666,3.1805555555555554,1,0,0
2567,-0.917071696320506,0,5,2,1,3,3,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,1,1
2568,1.2404665969506967,1,31,2,0,1,2,0,-1.0563480340543014,1011023.0333333333,-0.6166666666666667,1,0,0
2569,-1.7016310756918522,1,24,0,1,1,2,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2570,0.4559072175793503,1,12,3,2,1,2,1,1.428461914028757,1630771.1,-0.22166666666666668,1,0,1
2571,-0.197892265230105,0,41,3,2,1,3,1,-0.6345082056588055,1116846.1166666667,-2.805277777777778,1,1,1
2572,-0.8516917480395603,0,37,1,2,3,2,1,0.902606785480947,1500097.1333333333,-6.322222222222222,1,0,1
2573,-0.4594120583538871,2,6,0,1,0,0,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,0,0,0
2574,0.3905272692984048,0,20,3,0,0,1,1,-1.975149852066409,782064.1833333333,7.866666666666666,0,0,1
2575,-0.9824516446014514,0,21,2,1,3,3,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,1,0
2576,-0.9824516446014514,1,33,1,0,1,0,0,-1.8133482740516984,822661.2166666667,-1.6,1,0,1
2577,-0.6555519031967237,1,16,2,1,2,2,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2578,-0.7863117997586148,0,1,3,2,2,2,0,1.1626450358617322,1564070.25,7.4591666666666665,1,0,0
2579,-0.6555519031967237,0,18,1,2,1,3,1,-0.7616380169560782,1085404.2833333334,-6.7747222222222225,1,1,1
2580,0.2597673727365137,2,38,4,0,3,0,1,-1.148806078634136,988946.3,-13.233333333333333,1,0,0
2581,-1.6362511274109066,1,21,3,2,0,0,1,1.2839962193727652,1595418.3166666667,-11.008611111111112,0,0,0
2582,-1.5708711791299612,0,2,0,1,2,0,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,1
2583,-1.5708711791299612,2,15,4,1,1,0,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2584,1.2404665969506967,0,17,4,2,1,0,0,-0.3051264218431442,1199220.3666666667,-7.709444444444444,1,0,0
2585,-0.7209318514776692,2,35,2,1,2,2,0,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,0
2586,0.0636275278936771,1,22,4,1,3,0,1,0.0069194786137979,1276393.5583333333,-0.028055555555555556,1,0,1
2587,1.175086648669751,1,22,3,0,3,3,1,1.6480497699058645,1685507.4333333333,5.783333333333333,1,1,0
2588,0.1290074761746227,0,8,3,0,2,0,0,0.6136753961689634,1427668.4666666666,-3.3833333333333333,1,0,1
2589,-1.5708711791299612,0,39,3,0,2,0,1,1.145309152503013,1560215.4666666666,-4.733333333333333,1,0,1
